id,text,label
1195,hi pls <b>i have not received my delivery!!!!</b>,delivery
1196,When should I expect my package? https://shop.example.com/order,delivery
1197,pls   check   ...    The   page  keeps  showing an error???  https://shop.example.com/order  can  u    check,technical
1198,i need to update my account information!!!! thx pls 😤,account
1199,<span>The    refund   amount   on    my  acc    is  incorrect.</strong>,billing
1200,u  guys pls   help   ... the courier  has not   delivered  my   order!! let    me    know  asap,delivery
1201,https://shop.example.com/order  !!!  i cannot    log    into    my    account!!!!,account
1202,can u help ... I don't recognize this charge of $10.,billing
1203,plz    help <strong>my    account has been    locked???</b> https://example.com/support   pls  check,account
1204,... I cAnNOt loG iNtO mY ACCouNT...,account
1205,The system is extremely slow...,technical
1206,🙏 The delvery date has passed?!,delivery
1207,pls check <span>!!! can you check the status of my delvery???</div> pls help,delivery
1208,<p>My order was expected today but hasn't arrived??</strong>,delivery
1209,hi pls How do I change my pwd https://shop.example.com/order 😢,account
1210,😤 <div>My paymnet was processed twice.</div>,billing
1211,pls check My account is locked. pls check,account
1212,<span>I  would like   2    dispute    a charge!!!</p>,billing
1213,i   WOuLD  lIKe    To  DIsPUTE   a  chArGe!!!,billing
1214,WHEN    SHOULD    I EXPECT    MY PACKAGE?,delivery
1215,<b>i need to reset my login information!!!</b></p> www.example.com/help let me know asap 😭,account
1216,plz  help The  app   crashes    whenever I  try   2  place  an   order. pls    help   💳,technical
1217,u GUys plS helP htTp://SuPpOrT.ExaMPle.com tHe pAyEMeNT amoUnt lOOKs wronG!!!! plS chECK,billing
1218,I AM HAVING TROUBLE SIGNING INTO THE WEBSITE???,account
1219,pLS ChecK <div>the APp crAsHES WHenEVer I try tO PLACE AN OrdER?!</spaN>,technical
1220,plz help <p>!!! the package is missing.</strong> can u check,delivery
1221,<p><b>Can you check the status of my delivery?!</div>,delivery
1222,hi pls the courier has not delivered my order.,delivery
1223,?? I cannot get the website to work?? plz help 😩,technical
1224,plz   help  Can    you   tell   me when  my  package  will arrive?,delivery
1225,httPS://Example.cOm/hELP <StRONG>the SCrEEN GoEs BLank wHeN i oPeN ThE aPp.</DIv>,technical
1226,therE Is A dUpliCATE paymEnt oN my ACc!!!,billing
1227,need   help  asap    ...   I  cannot    get    the   website    to   work...  😩,technical
1228,the amount on my invoice is incorrect.,billing
1229,I    WAS   BILLED  MORE THAN I EXPECTED. LET    ME  KNOW ASAP,billing
1230,pls help ... I cannot upload my file.,technical
1231,can u help www.example.com/help <span>There is an incorrect charge on my acct...</strong>,billing
1232,<div>??  My    package    has not    arrived   yet.</div>,delivery
1233,can u help www.example.com/help where is my order?,delivery
1234,I am having trouble signing into the website!?! https://shop.example.com/order 😤,account
1235,... THE APP SUDDENLY CLOSES BY ITSELF. CAN U CHECK,technical
1236,pls   check  The    courier   has  not    delivered  my  order.  let me know   asap,delivery
1237,The app suddenly closes by itself... thx pls 🙏,technical
1238,can u help The website stopped responding... pls help,technical
1239,can u help The courier has not delivered my order!!!,delivery
1240,<div>Can you check the status of my delivery??</div>,delivery
1241,CAn U hElp <dIV>can yOu ExPlAin tHIS cHaRgE on my BILL?</b> pLS CHecK,billing
1242,pls check https://example.com/support my package has not arrived yet!!,delivery
1243,plz  help    The application keeps    crashing.   pls   help    🤦,technical
1244,pls help https://shop.example.com/order !!! Something is wrong with the application. pls check,technical
1245,pls help ... pls check my recent transaction!?! 😡,billing
1246,🤦    i    am    still    waiting    4 my shipmnt,delivery
1247,https://example.com/support My shipment has not been delivered!!! let me know asap,delivery
1248,<sPaN>tHE SeARch FEatUrE IS not WoRkiNG.</b> tHx,technical
1249,www.example.com/help    Something   is   wrong   w/    the app,technical
1250,<div>... The system is extremely slow.</p>,technical
1251,<b>!!!   i nEed    to    reSEt my   logIN INforMatiOn.</dIv> PlS  HELp,account
1252,plz help Why  is there  an additional   fee    on  my    bill???,billing
1253,The refund amount on my account is incorrect!!!,billing
1254,🤦 ?? Can you help me recover my pw??,account
1255,can u help Where is my order?,delivery
1256,<STRONG>THE DELIVERY DATE HAS PASSED...</DIV> THX PLS 😡,delivery
1257,?? My acct credentials r not working!!!!,account
1258,<p><b>?? I have a prob with my latest invoice.</span> 💳,billing
1259,<span>I have been waiting 4 my order 4 several days.</b></p> let me know asap,delivery
1260,hey  pls  help    www.example.com/help    I   have been   waiting   for    my  order    for  several  days!!!!,delivery
1261,pls help  I   forgot    my  login  details!?! thx,account
1262,📦 <P>How    do   i chaNGE   MY   pWD!!</B></p>,account
1263,can   u  help The  screen   goes blank when I    open    the  app.,technical
1264,whyyy   is   there  an additional    fee   on  my bill? pls   help,billing
1265,💳 pls help Please check my recent transaction. pls help,billing
1266,need  help  asap   https://example.com/support <span>I am having    a technical  prob   w/   the application!!!</strong>  thx pls  😕,technical
1267,plz help <b>I am unable to sign in.</b></p>,account
1268,😡 htTPS://EXaMPLe.COm/suPPoRt <b>... I foRgOT my PWD</p>,account
1269,My login is not working.,account
1270,😤   <p>!!!   The  system    is   not  responding to  my  requests.</span>   www.example.com/help thx    pls,technical
1271,the   CoURier  HAS NOT DELivereD MY    orDeR!!,delivery
1272,pls help <b>I am having a technical prob with the app</div> https://example.com/account,technical
1273,can u help https://example.com/account my payment was processed twice... 😤,billing
1274,pLs   hELP   !!! why  caN't    i  SiGn  inTo MY AcC  💳,account
1275,http://support.example.com !!! My delivery is late. let me know asap,delivery
1276,plz help The amount on my invoice is incorrect!?!,billing
1277,hey pls help My order was expected today but hasn't arrived.,delivery
1278,<p>!!! i am unable to sign in.</span> http://support.example.com 😡,account
1279,🤦  <div>the    app   crashes   whenever i    try 2  place  an order.</p>,technical
1280,The system is not responding to my requests!!!!,technical
1281,https://example.com/help I forgot my password.,account
1282,hey pls help <p>Can you tell me when my package will arrive?</p> http://support.example.com 😢,delivery
1283,u GuyS plS HeLP httPs://EXaMPle.cOm/AccounT how do i ChANGe my passWord?,account
1284,I am    still waiting  4  my   shipment.,delivery
1285,My account credentials are not working. 😩,account
1286,CAN U EXPLAIN THIS CHARGE ON MY BILL? 😡,billing
1287,THE APP KEEPS CRASHING.,technical
1288,<p><b>My payement was processed twice???</span> thx,billing
1289,<P><B>WHY  DID   YOU   CHARGE ME AN   EXTRA   $10?</B>   PLS    HELP,billing
1290,https://example.com/help <div>The    website    stopped    responding.</span>,technical
1291,<b>my    login   is   not  working??</p>    😩,account
1292,<P><B>I WAS   CHARGED   TWICE   4    THE  SAME  PURCHASE.</B></P>,billing
1293,<p>My    card  was charged   but the   payment    failed.</b></p>,billing
1294,need help  asap    The   applcation  freezes on   the    login    screen?!,technical
1295,😤 <span>I have not received my delivery.</b></p> pls check,delivery
1296,HEY    PLS  HELP  <SPAN>THE    APP   SUDDENLY CLOSES BY ITSELF.</STRONG>,technical
1297,I forgot my pw...,account
1298,<P><b>i need HeLP rEcOvERinG my aCcT</b> 😡,account
1299,<span>I    am   having   a technical problem    with   the   app!!!</span>,technical
1300,🤦  htTP://sUpPORT.EXamPLE.COm <B>whY    Can't   i siGN iNTO mY  acCoUnt?</p>,account
1301,I am getting an erro message. https://example.com/help pls help,technical
1302,I  cant    log   into    my  acc?!    😭,account
1303,<div>Can u help me recover my password?!</b> plz help,account
1304,<SPAN>CAN    YOU    TELL    ME    WHEN  MY  PACKAGE   WILL  ARRIVE?!</DIV>  CAN    U CHECK,delivery
1305,Hey  pLS  heLP i   foRgot    MY   LOGin    dEtAILS...,account
1306,i need help recovering my accout!?!,account
1307,<p><b>I NeEd 2 UPDAtE my AcCOunt infO...</p>,account
1308,😤 u guys PLS HeLp CAN yOu TelL ME WheN mY pacKaGE wIll ARRivE!!!,delivery
1309,hi pls ??    Why is  there an  additional    fee    on  my    bill?,billing
1310,PLS    CHECK    <B>I AM   STILL    WAITING    FOR    MY    SHIPMNT</SPAN>,delivery
1311,!!! My order was expected today but hasn't arrived.,delivery
1312,📦   <P>I AM   STILL    WAITING   FOR    MY  SHIPMENT?!</B>,delivery
1313,can u HELp Why CaN'T i SiGN iNTO MY aCcT,account
1314,😩 u Guys PLs HeLP ?? mY ShIpMent HAS not bEEN DelIveRED.,delivery
1315,hey pls help <div>... The packge was supposed to arrive yesterday!!</div> let me know asap 🙏,delivery
1316,hi pls https://example.com/account i don't recognize this charge of $5!! let me know asap 😕,billing
1317,plz help <b>I am unable to access my profile!!!</span>,account
1318,pls check the app stops working whenever i open it.,technical
1319,need help asap ?? the courier has not delivered my order!!!!,delivery
1320,... my acc is locked. thx,account
1321,whYYY CAn'T I SiGN Into my ACCout? HttP://support.EXaMpLe.COM 💳,account
1322,plz help The refund amount on my acct is incorrect... 😡,billing
1323,<b>The system is extremely slow???</b> let me know asap,technical
1324,💳   pls    check    <span>i forgot my    password.</div>,account
1325,😩 pls help http://support.example.com <div>The courier has not delivered my order...</b>,delivery
1326,<DIV>I   hAve    a  pRObLEM    WITH   mY    lATeSt InVOCe</stRONG>,billing
1327,😕  <p><b>my   invoice    shows    the   wrong amount.</b>  www.example.com/help,billing
1328,nEeD  HElp   AsAP   the    pAGe  keepS    SHOwING An    errOr.,technical
1329,plz help I cant remember my username?! https://example.com/account pls check,account
1330,plz help I have a problem w/ my latest invioce,billing
1331,<span>Why    can't   I    sign    into    my acct...</p>,account
1332,CAN U HELP THE TRACKING INFORMATION HAS NOT CHANGED. PLS HELP,delivery
1333,My account is locked!?!,account
1334,u guys pls help <strong>My payment was processed twice...</b></p>,billing
1335,need  help asap   <div>I have been waiting    4  my order   for  several days.</b></p>   https://example.com/help,delivery
1336,<b>?? How do I change my pw</b>,account
1337,<P><B>thE PaCKaGe was SUppOSeD tO aRrIve YeSTErDaY.</b> HTtp://SUpport.examPLE.Com 😕,delivery
1338,!!! tHE apP crAsHES WheNevEr i try to PLAce an oRDer.,technical
1339,Pls Check <spAn>... wHy is tHERE an aDDitiONal fEE on my BIlL!!</B>,billing
1340,I forgot my    passord   thx   pls,account
1341,📦 ?? the tracking information has not changed.,delivery
1342,U GUYS PLS HELP !!! HOW CAN I RESET MY PASSWORD!!!,account
1343,😩 can u help ?? Can u tell me when my package will arrive?,delivery
1344,I    cannot   access  my account.,account
1345,https://example.com/support <div>... The app freezes on the login screen.</strong> 💳,technical
1346,...  I was charged  twice    for the    same purchase.,billing
1347,!!!  MY  ACC    HAS BEEN    LOCKED.,account
1348,Please check my recent transaction. https://example.com/support,billing
1349,😭 I cannot log into my account.,account
1350,I  was   billed  more  than   I   expected!!   thx pls,billing
1351,🤦  Hey    PLs heLP   <sPan>sOMEtHINg  IS  wroNG   wiTh    THE  aPPlICAtIOn.</StrOnG>,technical
1352,<p><B>tHe apPLIcaTIOn FrEEzEs oN thE LogIn scREEn!!!!</DiV>,technical
1353,<span>!!! how can i change my email address?</b></p> 😤,account
1354,how can i change my email addres!! https://example.com/account thx,account
1355,The app is freezing repeatedly!! www.example.com/help can u check 😢,technical
1356,Can U hElP THe paCkgE WaS SuPpOsED 2 ARRiVE YesTErdAY?!,delivery
1357,hey pls help <p><b>I am getting an error msg</b></p> 😢,technical
1358,HTTPS://EXAMPLE.COM/SUPPORT MY ACCOUNT IS LOCKED. 😩,account
1359,<p>When  should    I expect    my   package?</b></p>    thx    pls,delivery
1360,<div>??   I    would    like  2 dispute  a charge.</b>    https://example.com/support,billing
1361,😕 PLZ    HELP    <STRONG>THE    APPLICATION    KEEPS CRASHING.</STRONG> PLS HELP,technical
1362,😕 need    help    asap  my   shipment   has  not been   delivered!! pls  check,delivery
1363,plz    help    I    am   unable   2    access   my    profile.,account
1364,The websit is not loading properly.,technical
1365,Hey PLs HeLP ThE APLicATiOn FrEeZeS ON THE loGn ScREeN. pLS HElP 🤦,technical
1366,HTTPS://EXAMPLE.COM/SUPPORT I FORGOT MY LOGIN DETAILS.,account
1367,?? There is  an  incorrect  charg    on   my account.   pls help,billing
1368,😢 hi pls i am still waiting 4 my shipmnt!!,delivery
1369,I cant   log into    my   account.,account
1370,caN U hElp i aM having a TeChnical prOBLem WiTh tHE aPp?! 😤,technical
1371,pLs   HelP    ...    WHY    Is   TheRe an    ADDitiOnAl fEe   on  my    bILL?,billing
1372,hey pls help I cannot get the webiste 2 work. https://shop.example.com/order 📦,technical
1373,WHERE IS MY ORDER?,delivery
1374,pls check my recent transaction. https://shop.example.com/order pls help,billing
1375,<STRONG>MY DELIVERY  IS    LATE.</P>,delivery
1376,i    was    charged  twice for the    same   purchase?!,billing
1377,<b>There is    a duplicate    payement on my account!!!!</div>,billing
1378,<strong>... I    forgot  my    login  details.</p>,account
1379,u GUyS PLS HElP THe weBsITE is noT LOadiNG PRopERLy!!! thX,technical
1380,hey pls help <b>?? the amount on my invoice is incorrect?!</p>,billing
1381,!!! I NEED 2 RESET MY LOGIN INFORMATION???,account
1382,u guys   pls   help Please  check   my   recent    transaction.,billing
1383,😭 <p><b>I have not received my delivery!!!</strong> let me know asap,delivery
1384,hI PLS WHy dID u chArGE mE an ExTrA $10!! Thx pLs 💳,billing
1385,HI PLS HOW CAN I RESET MY PASSWORD!! THX PLS,account
1386,🤦 HI PLs hoW cAN i cHaNgE My EMAIL ADDResS? PlS CHEck,account
1387,<b>my    package   has   not  arrvied   yet...</b></p>,delivery
1388,I WOULD LIKE 2 DISPUTE A CHARGE. PLZ HELP,billing
1389,😩 <p><b>I am having trouble signing into the website.</p> pls help,account
1390,hi    pls    <div>can   you tell    me   when   my    pacage  will   arrive...</b></p> thx  pls 😡,delivery
1391,WHy Did u cHArGE ME An exTra $150?,billing
1392,... the app crashes whenever i try to place an order.,technical
1393,PLz Check My ReCENt trAnsactIOn?! THX,billing
1394,https://shop.example.com/order The payement amount looks wrong... 😢,billing
1395,The website gives me an error every time.,technical
1396,i need help!!! recovering my account?? 💳,account
1397,http://support.example.com    <p><b>my  shipment has    not been   delivered...</b>  can u check,delivery
1398,PLS HELP I CANNOT ACCESS MY ACCONT THX 😡,account
1399,i NEEd HelP rEcovErInG My AcCoUnT.,account
1400,I cant log into my account. 💳,account
1401,!!!    ThE  sySteM  iS   NOT  reSpONDING to    mY  REqueSts.   https://shOp.examPLE.com/OrDer   pLZ   hElP,technical
1402,I HAVE BEEN WAITING 4 MY ORDER 4 SEVERAL DAYS!!,delivery
1403,<div>I forgot my    pwd!?!</strong> https://example.com/account    😕,account
1404,?? i FORGOT My paSsWoRD. HtTPS://exampLE.com/sUPPoRT,account
1405,ThE APp STops    WORKing  whENeveR  i    open  It.  PlS    HelP  📦,technical
1406,I   am   having trouble signing  into    the website.,account
1407,😭 I cant remember my username?! can u check,account
1408,pls help https://example.com/support <p><b>i cannot log into my accont!!!!</span> thx,account
1409,I WAS CHARGD EVEN THOUGH MY ORDER WAS CANCELLED.,billing
1410,The system is extremely slow.,technical
1411,hey PLS HeLP hTTPs://ExaMpLe.COm/HELP the ApP SUDDeNlY cLoSeS BY ITSELF... caN u cheCK,technical
1412,PLS HELP <STRONG>MY ACCOUT IS LOCKED.</B>,account
1413,how can i change my email adres? 😭,account
1414,😡 <span>Can u check the status of my delivery?</b></p>,delivery
1415,The websit stopped responding!! thx,technical
1416,can u   help !!!  The application  freezes    on the    login screen.,technical
1417,I need to reset my login information?! 🙏,account
1418,My aCCONt is lOCKED?! caN U chEck 😭,account
1419,How DO    I  chAnGE    my   pW,account
1420,pls  help    https://example.com/help   !!!   How   can I   reset my  password?!,account
1421,HeY pLs help ... How DO i chANgE My pwd,account
1422,plz help I cannot remember my username!!,account
1423,Can yOU HElP Me rECover My PASSWoRd??? 😩,account
1424,🤦 How can I change my email address? https://shop.example.com/order,account
1425,pls check I need to update my account information. pls check 🤦,account
1426,!!! MY acC Is loCkED?! HTtp://SUPpORt.EXamPLE.CoM,account
1427,the website gives me an error every time.,technical
1428,need  help  asap   https://shop.example.com/order   The  page keeps showing    an   error.,technical
1429,I have not received my delivery. https://example.com/account,delivery
1430,www.example.com/help i am getting an error msg,technical
1431,<p>tHe wEBsite StOpPED REsPoNdinG!!</div>,technical
1432,😢  HTTPS://EXAMPLE.COM/HELP  !!!    SOMETHING    IS    WRONG    WITH    THE APP,technical
1433,Where is my order... pls check,delivery
1434,... I need to update my accout information...,account
1435,hey pls help www.example.com/help ... My delivery is late.,delivery
1436,pls check ... The app is freezing repeatedly.,technical
1437,can   u help <div>!!!   my  delvery is    late??</strong>    🙏,delivery
1438,I  cannot upload  my   file!!!!    thx pls,technical
1439,plz help !!! My package has not arrived yet???,delivery
1440,<b>!!! the app stops working whenever i open it???</b> 😭,technical
1441,😤 !!! I am unable 2 access my profile...,account
1442,can u help !!! I cannot access my account.,account
1443,📦 <p><b>... The system is not responding to my requests.</div>,technical
1444,The payment amount looks wrong!!! www.example.com/help,billing
1445,??  my  shipment appears 2  be    delayed!!! https://example.com/help,delivery
1446,THE    APP    STOPS    WORKING   WHENEVER I  OPEN    IT.,technical
1447,can  u   help   <p>!!!    Why    can't   I sign   into   my  account?</div>  https://example.com/help,account
1448,The   website   gives  me  an    error every  time!! let   me    know   asap,technical
1449,HTTps://eXamplE.COm/suPPorT ... My ShiPmNt APPEArs To BE dElAYed. THx pls,delivery
1450,CAN U HELP <SPAN>!!! MY SHIPMENT HAS NOT BEEN DELIVERED...</B></P>,delivery
1451,😡 need help asap <div>... My package seems 2 be stuck in transit.</div> pls help,delivery
1452,THE AMOUNT  ON   MY INVOICE  IS INCORRECT.   HTTPS://EXAMPLE.COM/HELP,billing
1453,🙏 My payment was processed twice.,billing
1454,pls check The search feature is not workin?!,technical
1455,<p>the  courier  has    not   delivered   my    order.</b>   https://shop.example.com/order    😤,delivery
1456,pls help https://example.com/account <strong>I was billed more than I expected.</div> pls check,billing
1457,nEED heLP Asap I Keep RECEiVINg An eRRoR whiLe USinG The weBSITe?? WWw.eXAmpLE.cOm/heLP caN U CHEcK 😭,technical
1458,📦 http://support.example.com <b>my login is not working.</strong> plz help,account
1459,my lgoin is not working??,account
1460,The courier has not delivered my order!?! thx pls,delivery
1461,https://example.com/account  I   cannot  upload my  file.,technical
1462,the app keeps crashig let me know asap 🤦,technical
1463,!!! mY ShIpmEnT aPPEaRs 2 bE dElayED!! 😢,delivery
1464,plz help I cannot get the website 2 work. http://support.example.com,technical
1465,pls help    https://example.com/support  The app stops working whenever   I   open   it.    pls  help  📦,technical
1466,😕 pLz HeLp <b>THERE is aN incOrRECt cHaragE oN MY aCc</SpAN>,billing
1467,PlS cHecK <span>MY sHiPmENt haS NoT beEN DELIveReD.</b>,delivery
1468,💳  The  app  suddenly closes  by  itself??  can  u  check,technical
1469,💳 hi pls ?? the search feature is not working?! https://example.com/account thx,technical
1470,<p><b>the    package  was  supposed to   arrive yesterday.</div> www.example.com/help    😤,delivery
1471,My order was expected today but hasn't arrived!!,delivery
1472,📦 <B>?? THE delIVeRy Is TAKinG TOO LoNg!!!</P>,delivery
1473,The app freezes on the login screen. let me know asap,technical
1474,www.example.com/help <span>Why is there an additional fee on my bill??</b> thx pls,billing
1475,?? i would  like    to    dispute  a charge.  pls    check,billing
1476,!!!  THE    COURIER  HAS   NOT   DELIVERED  MY    ORDER.   📦,delivery
1477,My    card  was   charged    but the   payment  failed??   😕,billing
1478,My shipment has  not  been   delivered.   🙏,delivery
1479,my invoice shows the wrong amount.,billing
1480,😡 NEED HELP ASAP <STRONG>!!! MY CARD WAS CHARGED BUT THE PAYMENT FAILED!?!</B> HTTPS://SHOP.EXAMPLE.COM/ORDER LET ME KNOW ASAP,billing
1481,😩 i was charged even though my order was cancelled!!,billing
1482,I AM HAVING A TECHNICAL PROBEM WITH THE APLICATION,technical
1483,!!! WHY DID YOu CHARGE mE An EXtRa $10!!! CAN U checK,billing
1484,the system is not responding 2 my requests. https://example.com/support,technical
1485,Where  is   my order!!!! https://example.com/account   can  u  check,delivery
1486,MY PACKAGE HAS NOT ARRVIED YET. HTTPS://EXAMPLE.COM/HELP,delivery
1487,😭 <p>THE APP CRasHes wheNeveR i TrY 2 pLace aN ORDER.</DIv> pLZ HelP,technical
1488,The delivery date has passed. https://shop.example.com/order,delivery
1489,need help asap https://example.com/help <div>i am unable to sign in???</div> 😕,account
1490,hEY   PLS   heLP  <p>The PAge   keeps    ShoWInG    aN erRoR.</dIV>,technical
1491,pls help <p>Why was I charged $100 4 my order?</strong>,billing
1492,😩   <B>WHY  DID U    CHARGE ME AN EXTRA   $35?!</STRONG>,billing
1493,😡 I AM STILL WAITING 4 MY SHIPEMENT!!,delivery
1494,?? I have not rEceiVeD MY dELivarY,delivery
1495,📦 The    page   keeps   showing an  error!!,technical
1496,!!!   Why   was I  charged   $20   4 my  order?   😤,billing
1497,?? I need helppp understanding my latest bill. 🤦,billing
1498,plz help   <div>The   app crashes    whenever    I  try 2   place  an order.</strong>   plz help,technical
1499,There    is   an  incorrect   charage   on my  accont!! plz help,billing
1500,💳 pls check the app stops working whenever i open it??? pls check,technical
1501,<strong>Can u check the status of my delvery?</div>,delivery
1502,https://example.com/account  ... The   package is  missing!!,delivery
1503,!!!  WHY IS    THERE AN   ADDITIONAL FEE   ON  MY   BILL??,billing
1504,... The screen goes blank when I open the app??? http://support.example.com pls check,technical
1505,hey pls help <b>Can u explain this charge on my bill?</b></p> www.example.com/help pls help,billing
1506,<div>Can you tell me when my pakage will arrive?</b>,delivery
1507,www.example.com/help <p><b>How can I change my email address?</div> 📦,account
1508,https://shop.example.com/order    I    cannot   remember  my   username.,account
1509,The page keeps showing an error!! pls check,technical
1510,My account is locked.,account
1511,hey   pls  help   Can  you check    the   status  of  my   delivery?    https://example.com/account,delivery
1512,📦 u   Guys plS   HElp <STRoNg>WHY   WaS    i   ChARGEd $120 For MY  ORdER?</SpAn>  HTTP://sUppOrT.ExAMPle.Com    cAN  u  cHeCk,billing
1513,u guys pls help ?? the pakage was supposed to arrive yesterday?! pls help,delivery
1514,<div>pleeease   check   my    recent  transaction...</strong>    can    u check,billing
1515,CAN U HELP I WOULD LIKE TO DISPUTE A CHARAGE,billing
1516,plz help the app crashes whenever i try to place an order.,technical
1517,<div>the application is freezing repeatedly???</div> let me know asap,technical
1518,😕  http://support.example.com  <p>I   cant get the  website   to   work.</span>   plz help,technical
1519,?? my aCcouNT cREdeNTIALs aRE Not WoRKINg. CAN u ChECK 😢,account
1520,<p><b>My delivery is late???</b> can u check,delivery
1521,💳 ... I cannot upload my file.,technical
1522,😩 plZ HeLP    i    nEED    TO   UpdAtE    mY   accOunt   inFORmatIoN!!!,account
1523,💳 U guYs plS helP thE cOurIER HAS nOt DEliverED mY ORder???,delivery
1524,https://example.com/support <b>The package is missing.</p>,delivery
1525,can u help <p>I forgot my password??</b> https://example.com/account,account
1526,My shipment appears 2 be delayed.,delivery
1527,🙏    !!!  why did    you  charge  me  an extra  $25?  thx   pls,billing
1528,😕   pls    check I   need  help  understanding   my latest bill. www.example.com/help,billing
1529,PLZ HELP !!! THE WEBSITE IS NOT LOADING PROPERLY!! LET ME KNOW ASAP,technical
1530,PLS HELP THE PAGE KEEPS SHOWING AN ERROR?! THX,technical
1531,<p><b>Why can't I sign into my accout?</span>,account
1532,... Can u  help   me    recover  my passwrod...,account
1533,I forgot my pw!!!! https://shop.example.com/order,account
1534,pls help <p>I am unable to access my profile.</strong>,account
1535,💳 mY PaymeNt wAs procESseD twIce. WWw.exampLE.Com/hElp,billing
1536,PLZ HELP HOW CAN I RESET MY PW THX PLS,account
1537,https://example.com/help <p>I am   still   waiting    4 my shipment...</p>    pls help,delivery
1538,CAn u HElP I aM hAVINg a technIcaL pRoBlEM WIth THe AppliCATiON. ThX plS,technical
1539,🙏 how do i change my password? https://example.com/help plz help,account
1540,🤦 <P>!!! THE APPLICATION KEEPS CRASHING...</B> PLZ HELP,technical
1541,💳 i have a problem w/ my latest inovice!!!!,billing
1542,💳 PLZ    HELP   <B>!!!  I  WAS   BILLED MORE    THAN I   EXPECTED.</B></P>,billing
1543,https://example.com/help   Can u   explain this    charge   on my   bill...  pls check,billing
1544,... THE WEBSIT GIVES ME AN ERROR EVERY TIME. HTTPS://EXAMPLE.COM/ACCOUNT THX,technical
1545,U GUYS PLS HELP <SPAN>THE PAYMENT AMOUNT LOOKS WRONG!!</B>,billing
1546,HeY pLs HElp caN yoU hElP ME RECoVer mY PW,account
1547,💳 wHyY WAs I cHArAGed $50 For My Order? lET ME KNOW aSAp,billing
1548,...  the    courier    has not  delivered    my  order.,delivery
1549,<p>Why  was    I charged  $120    for my  order?!</div>,billing
1550,NEED HELP ASAP HTTPS://EXAMPLE.COM/ACCOUNT <STRONG>I CANNOT GET THE WEBSITE TO WORK.</P>,technical
1551,Https://SHOp.eXAMple.CoM/oRDER ??  CaN    u heLp  ME   ReCovEr    my  PWD,account
1552,Can u tell me when my package will arrive!! https://example.com/help 😡,delivery
1553,PLS CHECK I NEED TO UPDATE MY ACC INFO WWW.EXAMPLE.COM/HELP,account
1554,need help asap My packge has not arrived yet. thx,delivery
1555,my   LOIgn is    NOT   wORkINg.   WWw.eXaMpLE.COM/HELP tHX,account
1556,need help asap ?? i am having a technical problem w/ the aplication!!!!,technical
1557,i need  to reset  my   login  info!!!!    thx   pls,account
1558,need help asap ... The app crashes whenever I try to place an order?!,technical
1559,u   guys pls    help  http://support.example.com    The  tracking info   has not   changed!!!!,delivery
1560,📦 plz help <b>There is a duplicate payment on my account.</span>,billing
1561,😤 My shipmnt has not been delivered!!!,delivery
1562,... I am getting an error msg,technical
1563,can u help My login is not working... thx,account
1564,💳   <strong>...  Something  is  wrong with  the  application.</span>,technical
1565,🤦   <P>The DEliVERy   Date    has   PAssEd.</b></P>    cAN u CHECk,delivery
1566,!!! The application is freezing repeatedly. 😡,technical
1567,... My shipment has not been delivered.,delivery
1568,u guys pls help <p><b>The website stopped responding.</strong>,technical
1569,<strong>there is a duplicate payment on my account.</div>,billing
1570,https://shop.example.com/order Please check my recent transaction. pls help,billing
1571,Can   u   help   me    recover my    password?,account
1572,u guys pls help Something is wrong with the application. pls check,technical
1573,https://example.com/support  my order    was  expected today    but   hasn't arrived.,delivery
1574,<DIv>i hAVe a PrObLM W/ MY LaTESt inVOICe.</StRoNg> 💳,billing
1575,MY ORDER STILL HASN'T ARRIVED.,delivery
1576,PLS CHECK I FORGOT MY PWD HTTPS://EXAMPLE.COM/HELP,account
1577,!!! Can u explain this charge on my bill?,billing
1578,<p>My shipment has not been delivered!!</strong>,delivery
1579,WWW.EXAMPLE.COM/HELP <DIV>HOW CAN I CHANGE MY EMAIL ADRES!!!!</STRONG>,account
1580,hey    pls   help    http://support.example.com I forgot    my login    details?!,account
1581,pls check <p><b>There is an incorrect charge on my accont</strong>,billing
1582,PlZ hELp ThE PaGE KeEps ShoWing an ERrOR.,technical
1583,!!! How can I reset my password??,account
1584,plz    help <div>why  did    u   charge   me    an   extra    $35?</b>    can    u    check,billing
1585,pls check !!! the delvery is taking too long!!,delivery
1586,?? The tracking information has not changed?!,delivery
1587,<div>?? My acct is locked.</b></p> 💳,account
1588,pls help I was billed more than I expected. https://shop.example.com/order,billing
1589,💳 <div>I am unable to access my profile??</strong>,account
1590,😡 https://example.com/account My card was charged but the payment failed... thx pls,billing
1591,<p><b>My acct credentials r not working!!</b></p> 😕,account
1592,need help asap <b>The page keeps showing an error!!!!</strong>,technical
1593,!!!   i was   charged  even  though    my   order was  cancelled!!    😩,billing
1594,PLS hELP !!! CaN U CheCk THE staTuS of mY DelIverY??? 😤,delivery
1595,WWW.EXAMPLE.COM/HELP <P>MY PACKAGE HAS NOT ARRIVED YET.</DIV> PLZ HELP,delivery
1596,my package has not arrived yet!! 😩,delivery
1597,😢 ... how do i change my pwd!!!! pls check,account
1598,My package has not arrived yet...,delivery
1599,😡  My  acct  credentials  are  not working?!    https://example.com/account,account
1600,HEY PLS    HELP <B>!!!    MY    PACKAGE   SEEMS    2 BE    STUCK IN  TRANSIT.</B></P>,delivery
